Date,Change...,y,atr,trueHigh,macd,signal,dn,up,chaikinAD,tdi,di,TRIX
2001-01-09,-0.477286287,-1,19.32883917,589.92,1.609371192,0.049294566,-490.5993405,-584.9903261,2098486.047,-2681.03,-224.28,-0.088087815
2001-01-10,-0.557702739,-1,20.30892209,593.86,1.6363807,0.366711793,-491.050398,-589.175602,1456108.047,-2627.53,-150.95,-0.062067597
2001-01-11,1.328435656,1,19.76614194,570.57,1.65236807,0.623843048,-493.2061297,-591.4132037,1258143.716,-2520.72,-83.07,-0.037502045
2001-01-12,3.054522152,1,21.16141752,601.09,2.019404963,0.902955431,-492.3500654,-598.0769346,1119512.804,-2370.54,-32.28,-0.010433744
2001-01-15,1.22305952,1,21.10345912,608.22,2.436733352,1.209711015,-489.7929703,-605.3020297,1148292.412,-2216.56,8.74,0.019583182
2001-01-16,0.280467446,1,21.03106918,608.51,2.791306588,1.52603013,-488.0238847,-612.2971153,1447357.862,-1992.18,51.13,0.051690281
2001-01-17,-0.442477876,-1,21.1867071,610.47,2.925732606,1.805970625,-486.8977304,-617.9582696,1316161.128,-1742.88,128.25,0.083232539
2001-01-18,0.221539701,1,20.89265659,612.9,3.108040072,2.066384514,-485.9865605,-624.5564395,1275366.984,-1470.91,228.88,0.114757989
2001-01-19,3.012995613,1,20.70032398,622.25,3.426398138,2.338387239,-485.1196371,-633.3150296,1459122.176,-1230.26,365.71,0.147836317
2001-01-22,0.442092355,1,20.17672941,627.45,3.733360135,2.617381818,-485.2373621,-641.8159712,1944076.176,-953.67,518.07,0.182252757
2001-01-26,-0.600844689,-1,21.28696302,627.45,3.443949015,2.782695258,-488.1275514,-645.7667819,1500339.176,-747.26,620.93,0.210849255
2001-01-29,0.172375915,1,20.53003709,598.11,3.242778484,2.874711903,-494.4928129,-647.0291871,1826037.983,-554.57,724.02,0.234949643
2001-01-30,0.796258424,1,20.2571773,608.05,2.97776143,2.895321808,-503.8081087,-646.5725579,1327364.983,-357.22,791.47,0.254039192
2001-01-31,0.578347482,1,20.70809321,617.91,3.093304232,2.934918293,-514.8613234,-645.8343432,1769491.983,-178.26,855.1,0.272894362
2001-02-01,-1.84816559,-1,20.32608655,620.78,3.070637995,2.962062233,-528.6159459,-642.8227208,1728241.254,-97.43,862.53,0.289913419
2001-02-02,0.360934183,1,19.91279465,616.67,2.965489356,2.962747658,-542.8744729,-638.0315271,1684545.81,-26.15,899.33,0.304239622
2001-02-05,-2.230147252,-1,20.84045218,608.48,2.457745745,2.861747275,-558.9190825,-628.4369175,1457931.329,-0.58,911.57,0.311305712
2001-02-06,-0.329787969,-1,20.33113417,587.23,2.131326351,2.715663091,-563.5117352,-626.2189314,1753292.95,86.6,961.49,0.313729848
2001-02-07,-0.281291554,-1,19.74605315,586.58,1.711558694,2.514842211,-564.5603822,-625.7669511,1538248.165,164.37,1030.09,0.31077438
2001-02-08,0.161405092,1,19.44062079,591.66,1.570540216,2.325981812,-565.0943284,-625.6766716,1816997.098,220.08,1099.78,0.306064521
2001-02-09,-0.542623865,-1,19.30057644,598.97,1.494715262,2.159728502,-565.8792356,-625.6764311,2041564.072,316.03,1187,0.300517752
2001-02-12,-1.318286396,-1,19.24553527,602.9,1.468321219,2.021447046,-569.1471274,-624.7748726,2233124.407,430.53,1315.87,0.294805407
2001-02-13,0.659212283,1,18.65228275,605.35,1.424975945,1.902152825,-575.5995723,-621.9330944,2165408.849,556.06,1451.51,0.288787475
2001-02-14,-0.642974047,-1,18.41069112,607.59,1.442259777,1.810174216,-576.5908602,-622.1361398,2375138.466,699.96,1619.32,0.283216368
2001-02-15,1.230478777,1,17.79921319,612.26,1.436211937,1.73538176,-576.7764852,-622.6908482,2104493.67,873.25,1752.65,0.277829425
2001-02-16,0.381028113,1,17.09284082,611.54,1.431956789,1.674696766,-576.9034973,-623.2431694,1842104.369,993.45,1868.66,0.27266234
2001-02-19,-1.53078093,-1,17.02835219,604.92,1.301927567,1.600142926,-576.6147454,-623.1852546,2082330.758,1109.63,1979.95,0.26628596
2001-02-20,-0.150837146,-1,16.96846989,609.36,1.346152474,1.549344836,-576.6043443,-623.1176557,2542714.115,1206.14,2027.69,0.260784002
2001-02-21,-0.533889674,-1,16.77715061,608.74,1.175840604,1.474643989,-577.2227757,-620.4585577,2109929.594,1218.23,2011.78,0.253676099
2001-02-22,-0.879686475,-1,17.20806842,594.53,0.880464844,1.35580816,-576.922245,-616.6074217,2253439.014,1168.27,1959.29,0.243667376
2001-02-23,-0.589636791,-1,16.76749211,590.49,0.640133905,1.212673309,-575.5156045,-616.2140621,2148165.599,1101.82,1894.42,0.231593593
2001-02-26,0.28105292,1,16.1648141,588.92,0.468494529,1.063837553,-574.519585,-616.3020817,2209072.599,1084.22,1880.45,0.218387323
2001-02-27,0.823481173,1,16.47161309,597.12,0.223975482,0.895865139,-573.2763387,-616.2326613,1775632.47,1025.44,1848.75,0.203339305
2001-02-28,-1.026715376,-1,16.03792644,581.44,0.036483372,0.723988786,-571.4443909,-614.7719424,1901274.397,907.85,1781.95,0.187233364
2001-03-02,-0.603701782,-1,16.38521741,578.1,-0.365324902,0.506126048,-567.4205888,-613.8874112,1656423.569,782.31,1697.43,0.167815403
2001-03-05,-1.817889318,-1,16.36555903,565.38,-0.596855933,0.285529652,-562.9905334,-613.4091332,1966305.569,635.4,1592.91,0.147208584
2001-03-06,0.665039442,1,15.96659052,574.9,-0.734463033,0.081531115,-560.9845488,-613.9804512,1843926.007,451.21,1485.84,0.126545965
2001-03-07,1.121182786,1,15.60183406,576.94,-0.82778957,-0.100333022,-559.4477305,-614.3282695,1651504.399,231.97,1355.61,0.106338528
2001-03-08,0.202236916,1,15.28670305,579.28,-0.744975056,-0.229261429,-559.0883599,-614.3906401,2000879.399,12.34,1209.79,0.088476626
2001-03-09,-1.237743406,-1,15.39122426,579.28,-0.858364913,-0.355082126,-556.8488586,-614.6838081,1868124.099,-274.15,1022.38,0.070716361
2001-03-12,-2.014988688,-1,15.77113682,565.76,-1.226147352,-0.529295171,-550.7430087,-616.4899913,1507185.099,-442.28,900.93,0.050348031
2001-03-13,-3.139161545,-1,16.24462704,545.05,-1.744054905,-0.772247118,-539.9103612,-620.5693055,1508536.575,-643.71,753.71,0.025992299
2001-03-14,2.547493229,1,16.30072511,545,-1.918931672,-1.001584029,-534.902303,-619.872697,1680825.473,-826.78,638.09,0.001552797
2001-03-15,-3.662936239,-1,16.60353046,543.28,-2.056856164,-1.212638456,-529.4193676,-618.7932991,2047505.249,-1049.59,478.91,-0.022554
2001-03-16,-0.095971061,-1,15.92542114,543.81,-2.188667615,-1.407844288,-526.2394448,-615.3358885,1899208.101,-1188.15,347.78,-0.046265229
2001-03-19,-1.267937698,-1,15.66789106,541.2,-2.331539415,-1.592583313,-523.2441926,-611.120474,1869955.179,-1364.5,208.23,-0.069703033
2001-03-20,1.459772051,1,15.3630417,542.79,-2.458916981,-1.765850047,-520.0508276,-608.400839,1600233.249,-1445.63,139.34,-0.092711299
2001-03-21,-2.046690118,-1,15.13568158,532.59,-2.518425089,-1.916365055,-517.6026083,-603.3263917,1964976.249,-1567.3,46.15,-0.114613044
2001-03-22,-0.321072495,-1,14.65027575,532.59,-2.619096331,-2.05691131,-515.5207619,-598.3775715,1844226.549,-1584.05,-45.18,-0.13589063
2001-03-23,0.941087183,1,14.47097034,539.19,-2.509946091,-2.147518266,-513.9315207,-595.4454793,2091001.745,-1513.06,-151.08,-0.154449601
2001-03-26,1.260293325,1,14.31518674,550.26,-2.278745284,-2.17376367,-514.2529734,-591.2863599,2070319.047,-1441.02,-265.24,-0.169214509
2001-03-27,0.053115499,1,14.24767341,546.27,-2.263503676,-2.191711671,-514.3157731,-586.4648936,1637046.047,-1330.84,-416.53,-0.182615692
2001-03-28,1.600675549,1,14.15283959,541.71,-2.287212793,-2.210811896,-514.5021665,-581.2098335,1234403.047,-1212.09,-573.4,-0.195145632
2001-03-29,-1.096843738,-1,13.91406533,531.85,-2.354765227,-2.239602562,-513.3958548,-577.1864786,997469.7706,-1067.48,-756.66,-0.207316543
2001-03-30,0.158457426,1,13.75091781,528.6,-2.391067863,-2.269895622,-511.1175221,-575.3828112,1028680.927,-952.75,-936.08,-0.218848459
2001-04-02,-0.508390352,-1,13.54156654,523.22,-2.513460354,-2.318608568,-507.9132479,-574.2424188,930833.2697,-830.99,-1109.77,-0.230661658
2001-04-03,-1.906055901,-1,13.7835975,515.2,-2.762795773,-2.407446009,-503.3000842,-572.2565825,947958.8186,-701.53,-1278.42,-0.244024213
2001-04-04,-1.436633152,-1,13.49119768,503.26,-3.076484724,-2.541253752,-498.5008355,-569.6198312,644030.5722,-583.5,-1444.19,-0.259484266
2001-04-06,4.936296056,1,14.27825499,518.2,-3.101125164,-2.653228035,-499.2073628,-562.3236372,362336.1286,-465.6,-1546.18,-0.274039899
2001-04-09,-0.622259097,-1,13.90123677,506.46,-3.221825958,-2.766947619,-497.9665702,-556.8784298,78477.12856,-336.88,-1628.89,-0.288695711
2001-04-10,0.705584369,1,13.65400558,501.65,-3.379836205,-2.889525337,-493.7319462,-555.6840538,-183457.8714,-198.9,-1714.8,-0.303812276
2001-04-11,2.856212211,1,13.93157661,508.75,-3.215046898,-2.954629649,-491.6275232,-555.5898101,49411.56677,-82.63,-1817.1,-0.316183793
2001-04-12,1.812700727,1,13.79003542,519.48,-2.94602153,-2.952908025,-491.2819571,-553.2027096,-97807.19323,28.21,-1896.24,-0.324936395
2001-04-13,0.861515723,1,13.25503289,518.65,-2.672302046,-2.896786829,-490.7941438,-551.6981896,-31732.71704,127.7,-1948.47,-0.330226129
2001-04-16,-0.300329394,-1,13.01610197,518.26,-2.547604611,-2.826950386,-490.3544805,-549.3305195,-360386.717,144.63,-1960,-0.33373579
2001-04-17,-0.281302252,-1,12.81495183,516.12,-2.333881664,-2.728336642,-489.8603417,-547.5446583,-175557.6484,186.44,-1973.37,-0.334694221
2001-04-18,1.807498492,1,13.75888384,540,-1.737012494,-2.530071812,-489.9680363,-547.2549637,319306.3516,238.62,-1973.84,-0.329397967
2001-04-19,5.090740741,1,15.74967785,581.63,-0.895129618,-2.203083373,-484.9118046,-556.2551954,-27161.35804,267.95,-1943.76,-0.315628158
2001-04-20,0.772221335,1,15.75755801,572.08,-0.337140309,-1.82989476,-482.4442756,-562.0907244,-498603.7616,315.26,-1926.25,-0.296675494
2001-04-23,0.503334592,1,15.35916101,566.47,0.170344433,-1.429846922,-480.5628486,-566.476818,-545499.3093,322.42,-1869.38,-0.273319722
2001-04-24,-1.536706243,-1,15.22993522,560.94,0.484008721,-1.047075793,-480.0713784,-567.6742882,-262872.6162,293.24,-1812.11,-0.247842898
2001-04-25,-0.5309193,-1,15.2270827,566.34,0.880467117,-0.661567211,-478.6329379,-571.5047288,113673.3838,196.38,-1705.17,-0.219505154
2001-04-26,0.572094502,1,14.86443394,570.99,1.108797219,-0.307494325,-477.1987846,-576.0775487,-145129.3522,149.48,-1638.77,-0.190291821
2001-04-27,-0.099711549,-1,14.52340294,563.76,1.200550184,-0.005885423,-476.9730776,-579.5489224,-240647.149,65.62,-1547.89,-0.161783567
2001-04-30,1.582738983,1,14.97815988,577.52,1.559121647,0.307115991,-475.9712238,-585.5777762,121565.351,-62.83,-1435.57,-0.131082917
2001-05-02,1.54323126,1,14.60971988,587.18,1.909593591,0.627611511,-475.1487431,-593.1195902,106677.8826,-195.1,-1312.05,-0.098402261
2001-05-03,-0.082234024,-1,14.14831132,584.68,2.168080684,0.935705346,-477.4122811,-598.7363856,469947.3894,-321.73,-1211.67,-0.064884524
2001-05-04,-1.490417522,-1,13.8455748,585.6,2.359371213,1.220438519,-481.9968364,-602.7621636,862418.3894,-443.52,-1104.67,-0.03135917
2001-05-07,0.56010929,1,13.8751766,599.05,2.632522401,1.502855295,-484.2536506,-608.8846827,1165430.033,-569.06,-986.08,0.003068047
2001-05-08,-0.365465214,-1,13.40552113,597.95,2.734078148,1.749099866,-489.5087301,-612.9006032,715536.1674,-676.9,-879.54,0.036368299
2001-05-09,-0.313076441,-1,13.34584105,590.91,2.612239422,1.921727777,-498.2812207,-612.8791127,235436.1385,-744.07,-797.19,0.065998204
2001-05-10,0.05528298,1,13.02828097,584.33,2.521862022,2.041754626,-505.8350389,-612.7662944,423231.7565,-840.16,-682.41,0.092473211
2001-05-11,0.061921635,1,12.55268947,584.28,2.445032457,2.122410192,-512.3821264,-612.8802069,760521.3844,-947.53,-558.15,0.116096744
2001-05-14,0.355023497,1,12.17821165,588.13,2.370479942,2.172024142,-519.8938225,-612.2328441,703572.7593,-1064.64,-417.84,0.137041812
2001-05-15,-0.059923298,-1,11.78405368,585.74,2.246083726,2.186836059,-530.3265581,-608.8387752,517721.7593,-1184.53,-279.35,0.154884662
2001-05-16,-0.450713917,-1,11.89304984,585.67,1.999764737,2.149421795,-543.7298056,-601.9161944,-8349.161851,-1337.2,-132.43,0.16841058
2001-05-17,2.751572327,1,12.75711771,596.39,2.115414247,2.142620285,-551.693668,-599.8876653,556762.8381,-1433.69,54.11,0.182038795
2001-05-18,-0.306846191,-1,12.48232359,600.54,2.23697086,2.1614904,-551.6867058,-602.8546275,1152160.838,-1276.12,276.01,0.195863959
2001-05-21,1.054051354,1,13.04430048,620.89,2.555202188,2.240232758,-550.5168106,-609.4151894,1701610.388,-1149.7,477.06,0.212184615
2001-05-22,1.592994701,1,12.97613616,630.08,2.75726381,2.343638968,-549.6174285,-616.3855715,907307.3877,-1025.93,683.54,0.229546496
2001-05-23,0.330102429,1,12.70926929,625.8,2.942041627,2.4633195,-551.9524056,-620.8989277,1069067.825,-888.14,907.24,0.247708815
2001-05-24,-1.345968519,-1,12.64717863,624.46,3.045199851,2.57969557,-553.9920327,-624.7103006,1423826.409,-748.88,1099.78,0.265677942
2001-05-25,0.753680015,1,12.52095158,633.16,3.112556285,2.686267713,-555.4809428,-629.4503905,922578.3827,-623.2,1273.04,0.283045828
2001-05-28,-0.626492125,-1,12.05302647,624.11,3.053100452,2.759634261,-560.318495,-630.7868384,551091.7006,-511.06,1437.41,0.29834649
2001-05-29,-0.247384675,-1,12.35066743,632.09,3.148345911,2.837376591,-562.0794408,-634.3728926,1078917.464,-347.8,1612.2,0.313534784
2001-05-30,-0.411359861,-1,12.26133405,632.05,3.136866493,2.897274571,-562.8691799,-637.8498201,1379860.418,-195.31,1778.06,0.327357789
2001-05-31,-2.541294039,-1,12.78695304,628.42,2.879034793,2.893626615,-565.046963,-638.7723703,1286873.312,-95.47,1878.37,0.336975058
2001-06-01,0.573379509,1,12.82002783,617.09,2.577898731,2.830481039,-567.405715,-639.117285,1103009.849,-16.3,1927.46,0.342144907
2001-06-04,0.327804042,1,12.36788298,613.21,2.362862981,2.736957427,-568.4185848,-639.7877486,1202408.996,78.82,2005.07,0.344182999
2001-06-05,0.2815472,1,12.7230342,615,1.994292429,2.588424427,-569.2823238,-639.9510095,842094.9964,177.23,2046.61,0.341524918
2001-06-07,-0.565538935,-1,12.31924604,601.35,1.728463493,2.41643224,-571.5161201,-639.3895466,1150651.234,248.23,2081.52,0.335715287
2001-06-08,1.221013408,1,12.92215704,621.9,1.771158303,2.287377453,-575.0429814,-639.558352,1585308.448,295.5,2098.59,0.330577059
2001-06-11,-1.498922448,-1,13.04057439,621.78,1.606570244,2.151216011,-578.6667837,-638.7875496,1330526.158,353.49,2126.86,0.323709932
2001-06-12,-0.471860974,-1,12.67839051,611.88,1.445209209,2.010014651,-581.9725303,-637.8121363,1270724.625,450.49,2162.58,0.315300157
2001-06-13,0.764226303,1,12.26564833,614.05,1.392680041,1.886547729,-586.5590121,-636.2076546,1663139.625,483.43,2160.58,0.30673355
2001-06-14,-0.177509975,-1,12.3188163,623.37,1.331567298,1.775551643,-594.2054059,-632.4629274,1461767.924,488.89,2141.26,0.297954132
2001-06-15,-0.685947047,-1,12.48104371,618.96,1.336380632,1.687717441,-597.7539759,-631.0450241,1837597.924,465.4,2123.01,0.289758095
2001-06-18,-0.210029727,-1,12.4388263,619.82,1.191863974,1.588546747,-600.3216697,-629.9379969,1431190.899,436.55,2093.18,0.280426061
2001-06-19,-0.450080489,-1,12.26819585,615.85,1.066788818,1.484195161,-599.9049059,-629.8297607,1264795.12,359.2,2036.14,0.27027435
2001-06-20,-0.9229607,-1,12.47475329,608.91,0.784038815,1.344163892,-597.4146396,-629.9263604,981661.1446,311.73,1988.01,0.257593376
2001-06-21,0.335728194,1,12.31941377,599.76,0.550718007,1.185474715,-594.5938631,-630.0734702,1053867.211,312.19,1971.84,0.243135357
2001-06-22,0.303930952,1,12.10874136,602.7,0.408140924,1.030007957,-592.878023,-629.6476436,1143712.975,299.23,1941.06,0.228062317
2001-06-25,-0.285437671,-1,11.86740269,602.77,0.277706627,0.879547691,-592.0758596,-627.6001404,1116382.12,275.64,1901.75,0.212576362
2001-06-26,-0.035115882,-1,11.93687393,598.96,0.04902166,0.713442485,-589.5269954,-627.2993379,929812.2012,239.74,1846.1,0.195639889
2001-06-27,-0.237808089,-1,11.7978115,590.74,-0.183832545,0.533987479,-586.8883701,-625.8126299,864660.4165,207.45,1791.48,0.177330854
2001-06-28,0.153909296,1,11.53511068,591.03,-0.384864766,0.35021703,-585.1687713,-623.463562,619713.1258,193.64,1745.15,0.158117471
2001-06-29,1.843057246,1,11.55831706,595.13,-0.37997298,0.204179028,-584.0156453,-622.6440214,844885.1258,99.53,1650.76,0.140330832
2001-07-02,-0.35286408,-1,11.11415156,598.24,-0.350306908,0.093281841,-583.2987318,-622.0236016,933259.1258,-2.92,1540.11,0.124167166
2001-07-03,0.323423937,1,10.68528359,598.67,-0.355563412,0.00351279,-582.6528484,-621.1928183,785530.2961,-164.74,1402.72,0.10915474
2001-07-04,-0.55526577,-1,10.70347762,597.25,-0.316332365,-0.060456241,-581.841534,-621.020466,1012232.296,-340.59,1261.45,0.095710445
2001-07-05,0.284637924,1,10.48965779,600.51,-0.330674665,-0.114499926,-581.5414985,-620.9921681,857758.7747,-540.05,1101.07,0.083156791
2001-07-06,-1.981098701,-1,10.8461108,593.61,-0.540339439,-0.199667828,-579.1932016,-619.6651318,667281.5934,-735.5,942.58,0.069323762
2001-07-09,-2.281605421,-1,11.70567432,578.54,-0.950062102,-0.349746683,-571.4284402,-622.5308931,590025.2922,-956.05,768.57,0.052152137
2001-07-10,0.573214286,1,11.44098329,565.51,-1.282757419,-0.53634883,-565.0695084,-624.1791583,423438.7047,-1158.66,606.33,0.032704421
2001-07-11,-2.049767275,-1,11.54091306,558.6,-1.599832342,-0.749045533,-558.0268305,-625.3005028,472519.6185,-1433.37,404.23,0.011321554
2001-07-12,1.417863271,1,11.61727641,566.26,-1.746122555,-0.948460937,-554.900005,-623.049995,169817.6185,-1679.33,221.31,-0.010051918
2001-07-13,2.001964461,1,12.5153281,571.16,-2.001814763,-1.159131702,-551.0589305,-621.0354029,-56637.76591,-1859.17,85.48,-0.032536225
2001-07-16,0.536017065,1,12.31851895,554.93,-2.176301691,-1.3625657,-546.6850769,-619.1592564,-108998.6839,-1966.66,-16.42,-0.055194004
2001-07-18,0.366166907,1,12.36219617,551.97,-2.409048901,-1.57186234,-541.8450678,-617.3652655,-320866.735,-1873.29,-141.42,-0.078593269
2001-07-19,-1.184023088,-1,12.30846787,545.74,-2.493500758,-1.756190024,-536.6606526,-616.9283474,-57702.73499,-1816.55,-230.06,-0.101147741
2001-07-20,-1.004141166,-1,12.24000588,545.74,-2.647617765,-1.934475572,-531.3653352,-616.5336648,-91187.32758,-1742.53,-338.99,-0.123607822
2001-07-23,-0.503989139,-1,12.50643403,538.35,-2.935077822,-2.134596022,-525.0419146,-615.8514187,-295648.1798,-1606.59,-492,-0.147315577
2001-07-24,-1.005322295,-1,12.65526017,527.37,-3.097113276,-2.327099473,-518.5483222,-614.7430111,140018.2424,-1506.64,-620.22,-0.170910175
2001-07-25,-1.306444875,-1,12.58631301,528.33,-3.200302138,-2.501740006,-513.1106053,-613.422728,368468.3451,-1410.77,-751.81,-0.193796742
2001-07-26,0.678604015,1,12.10729066,531.96,-3.201696136,-2.641731232,-509.3351274,-611.6032059,319573.8598,-1287.25,-873.33,-0.214996189
2001-07-27,1.443634027,1,12.1967699,542.58,-2.993283049,-2.712041595,-507.6307241,-608.6889426,565229.3232,-1165.26,-976,-0.232517464
2001-07-30,0.175558553,1,11.98485776,542.08,-2.907718736,-2.751177023,-506.599285,-604.0210483,331515.9028,-1027.02,-1095.99,-0.247807982
2001-07-31,0.245534459,1,11.77165363,541.55,-2.690358455,-2.73901331,-506.9920072,-597.8873262,533913.9028,-906.78,-1186.4,-0.259692448
2001-08-01,0.877111993,1,12.51082123,563.67,-2.17798744,-2.626808136,-509.4632801,-591.4800533,939252.8368,-791.21,-1244.93,-0.265407429
2001-08-02,0.461984044,1,12.67004829,572.03,-1.684245629,-2.438295634,-512.3627617,-585.7795717,1108584.072,-710.01,-1278,-0.265467881
2001-08-03,0.800056392,1,12.36861627,572,-1.261187157,-2.202873939,-516.4130234,-578.9733099,1166581.644,-650.31,-1321.53,-0.26089956
2001-08-06,-0.698095623,-1,12.20157225,573.56,-0.906280877,-1.943555327,-517.9505903,-576.2594097,1228342.641,-572.12,-1368.94,-0.25266478
2001-08-07,-1.264555561,-1,11.90717423,569.37,-0.645314318,-1.683907125,-517.6762417,-576.9834249,1487174.119,-487.33,-1414.42,-0.241958698
2001-08-08,0.100440529,1,11.59237607,568.85,-0.456151591,-1.438356018,-517.4162162,-577.7274504,1568290.343,-404.28,-1441.82,-0.229699053
2001-08-09,-2.028483585,-1,11.92649207,565.94,-0.535623694,-1.257809553,-517.4192083,-577.7434584,1249668.343,-311.11,-1480.37,-0.218826139
2001-08-10,1.158877144,1,11.68888549,558.27,-0.510697714,-1.108387185,-517.590633,-576.8870337,1268405.147,-225.98,-1519.17,-0.208223712
2001-08-13,0.565419383,1,11.55610795,562,-0.389941341,-0.964698016,-517.5398132,-577.2561868,1567029.147,-102.24,-1551.04,-0.196908669
2001-08-14,0.569395018,1,11.8192431,577.24,-0.074774171,-0.786713247,-516.6788146,-580.4578521,2098618.032,16.6,-1566.83,-0.182891236
2001-08-16,-1.032660487,-1,11.92286859,582.8,0.225748433,-0.584220911,-516.0381016,-584.4898984,2477701.815,93.4,-1555.54,-0.166475548
2001-08-17,0.340821069,1,11.66123512,585.36,0.457898918,-0.375796945,-515.7221089,-588.7338911,2452285.873,188.71,-1551.06,-0.148531903
2001-08-20,-2.084373225,-1,11.86900404,580.99,0.438022812,-0.213032994,-517.1779878,-590.3986788,2136568.25,288.64,-1548.59,-0.131877849
2001-08-21,0.825265831,1,11.83693232,572.86,0.43984206,-0.082457983,-520.6340879,-590.8772455,2232064.366,325.77,-1514.71,-0.116248423
2001-08-22,-1.43314342,-1,12.04643716,575.3,0.523269191,0.038687452,-526.092191,-590.216809,2727264.133,292.58,-1435.73,-0.100734849
2001-08-23,0.652321394,1,12.02097736,580.51,0.515027466,0.133955455,-532.1531619,-589.1008381,2348131.43,263.74,-1364.39,-0.086342261
2001-08-24,0.333292403,1,11.82590755,573.19,0.49199476,0.205563316,-537.8054707,-587.3818626,2416526.218,214.98,-1270.33,-0.073188551
2001-08-27,1.431557499,1,12.12619987,585.34,0.600520087,0.28455467,-541.1431624,-588.0488376,2300813.841,173.7,-1183.07,-0.05978914
2001-08-28,-0.171061271,-1,11.66289988,578.74,0.647127614,0.357069259,-546.625671,-586.5586623,2405666.377,90.5,-1091.38,-0.046835787
2001-08-29,-1.169103745,-1,11.7748356,576.51,0.524006503,0.390456708,-552.6932195,-583.2674471,2263229.34,1.28,-1016.54,-0.036162144
2001-08-30,-1.706062267,-1,11.73091877,565.63,0.403748329,0.393115032,-553.5613129,-582.8903538,2975033.34,-108.69,-922.33,-0.027614715
